"","treated1fb","treated2fb","treated3fb","untreated1fb","untreated2fb","untreated3fb","untreated4fb"
"FBgn0014010",11.4248104812624,11.7642598004248,11.5218405530074,11.5212791151468,11.5656142018838,11.2280803393963,11.3366701911597
"FBgn0014011",10.2569078032782,10.2752588868506,10.2326468728642,10.0525715468451,10.4890175266579,10.2431437451566,10.3312236546987
"FBgn0014018",11.4393689277303,11.5429506448232,11.523364285586,11.570113165601,11.3820009888412,11.4286766862333,11.4280044618139
"FBgn0014020",13.6854182267967,13.57714917559,13.2532083542608,13.2312834089376,13.6359538985713,13.1825161206862,13.1829590430899
"FBgn0014022",8.67465264243923,8.92730132033088,8.48550220022817,8.55050382647283,8.84611878378284,8.63190500862286,8.51632206466568
"FBgn0014023",9.43268068305392,9.31911366607369,9.41719420453631,9.48607393356717,9.49180980821621,9.52235741597154,9.49633526519639
"FBgn0014024",10.6280920583028,10.4021851831949,10.7033181523127,10.7053117958516,10.3881950591936,10.6659536092251,10.5750440712858
"FBgn0014026",15.1171088373215,15.3140502220939,15.4161693590073,15.6383457454975,15.0551366976163,15.3738340204513,15.4333873063317
"FBgn0014028",11.1445247172901,11.2715925517532,11.42162571464,11.3315427024226,10.792231700311,11.4022760650803,11.3666640733577
"FBgn0014029",11.5398900967919,11.2637301483737,11.7221998513275,11.7697904632505,11.7295031009851,12.1707631327915,12.226549673127
"FBgn0014032",8.32519431306216,8.3589798437385,8.18271447935795,8.43266990560806,8.52891530262524,8.3617342269679,8.49111644149943
"FBgn0014033",13.326091753312,12.8038190798111,12.6302833347249,12.7078259792662,12.4286042489468,12.3961356851175,12.3732025101297
"FBgn0014037",11.89172307346,12.463964130218,12.4791858410694,12.3434552806632,12.2366337593033,12.4308976712874,12.5009129087023
"FBgn0014075",11.5570950191923,11.4071262461969,11.3843744063235,11.3240673481892,11.5384980297684,11.3537900306276,11.2144321998522
"FBgn0014092",8.66180194119724,8.848396819535,8.32457675020257,8.53430632956263,9.00662240709802,8.6067485019407,8.5556694804538
"FBgn0014127",10.1465690369462,10.1046317415394,10.0953691331127,10.0525715468451,10.474591111871,10.3136599412663,10.2286372624491
"FBgn0014133",11.7190811112726,11.854221800602,11.9465641058181,11.8531380954187,11.5090206979274,11.8067553331149,11.8036861127251
"FBgn0014135",7.35698427178059,8.38485516272131,7.98371652613781,7.98645530290085,8.1910522089003,8.15584047414905,7.94631558664661
"FBgn0014141",14.8457095015934,14.3532898281743,14.826826140643,14.5452439328703,14.0007900426246,14.5460010741816,14.3410542464889
"FBgn0014163",11.0276886564628,11.9277522445199,11.8539573090901,11.7233991666303,12.4387881384705,12.0969146270149,12.207537260938
"FBgn0014184",12.9720008761124,12.5513914087048,12.5488830379524,12.6126337727748,12.6998958714813,12.4808548871689,12.4815650197447
"FBgn0014189",12.1332201304445,11.9081439697836,12.1480876902123,12.0935637554567,11.7736088141656,12.026826470543,12.0559335703541
"FBgn0014269",9.69729414254737,9.87663077249447,9.79897439262603,9.87259993156549,9.46643182564857,9.85143983123688,9.82174247943611
"FBgn0014340",9.61556161785788,9.68928735605115,9.64375397788751,9.54448404170673,9.67989328861359,9.66140606115257,9.53957850628714
"FBgn0014342",8.42560484907105,8.31645830176295,8.25564752356899,8.34771118538341,8.51614940953506,8.48442186215393,8.50125705617945
"FBgn0014362",10.1871925772034,10.3152317624445,10.125916780223,9.89714111434254,10.3888644820451,10.0445367226975,9.96366015141363
"FBgn0014366",9.48156549411,9.56671758630697,9.46936271930011,9.49956331775897,9.63175624989724,9.56350288181243,9.43652947256754
"FBgn0014380",10.5479151856558,10.4909262555226,10.1947518207924,10.437499230773,10.4330178698224,10.3329744404707,10.3948803825352
"FBgn0014388",14.1760381084806,14.9400209721179,14.8114070139145,14.5373538684604,14.6626440538075,14.3465544908035,14.3700267605842
"FBgn0014391",9.79609395608466,9.80935491170316,9.60649776705796,9.88492346344161,10.0094081175142,9.84937019655012,9.95309614077349
"FBgn0014411",10.9420389057163,11.2952467873752,11.0925360972086,11.0262065587334,11.0232361464032,11.1119398922455,11.1016088714591
"FBgn0014417",10.8509623184065,10.6803242246076,10.5913463021261,10.6247289811162,10.3563739334916,10.3936520178288,10.384465486711
"FBgn0014427",8.05062947978375,8.08238242488154,7.96387260430324,8.22943566805627,8.00943865635342,8.01839299308902,8.09447877129115
"FBgn0014455",11.9876671570913,11.524979407426,11.8165492413128,11.9235483579249,11.540301711955,11.9679102011377,11.9326508337766
"FBgn0014467",9.57285166463086,9.64417799781908,10.0236066781055,9.8114816475374,9.41691362390882,9.95125935583992,9.87686760869632
"FBgn0014469",10.0221343257355,10.1083106358876,10.1218813295109,10.0250381873887,9.90720209175375,9.7551843287607,9.73790907983236
"FBgn0014857",10.8255293373101,10.7359140826475,10.8899309258677,11.0104497505142,10.5204979990984,10.7686537373507,10.8069345443831
"FBgn0014861",10.8892828220981,10.7316403431918,10.7971315776306,10.8150949767986,10.7891970126875,10.9893368983142,10.8538546418592
"FBgn0014868",11.8979926647901,11.773512940418,11.9945767470251,12.1239967547106,11.7615492718403,12.1076988384704,12.093862391526
"FBgn0014869",10.5026117273991,10.458504594544,10.5105032966965,10.5789045403746,10.8078096201876,11.1475255473239,11.1181662393572
"FBgn0014870",9.92144522777682,10.1994012740956,10.3884008429498,9.95280931724592,10.179518280987,10.0907317990773,10.0288056238626
"FBgn0014877",9.08515760984719,9.11341875231999,9.04652436088462,9.00556639180147,9.18049176882568,8.98110323754645,9.1524267956625
"FBgn0014879",10.2671803781011,10.3416894479553,10.0472213492551,10.1711285809401,10.4459385508474,10.3001340254754,10.4026421601618
"FBgn0014906",12.099260466961,11.9700141854314,12.0410417046562,12.1368453548077,11.5531624353932,11.6881570686741,11.7199648916538
"FBgn0014930",8.7643050589693,8.6208167570849,8.61686917215351,8.88143106884842,8.76349140051719,8.80465734744114,8.85784996706292
"FBgn0014931",8.93544794052971,8.70372421043636,8.61686917215351,8.87302116769771,8.69129119495803,8.47322506566642,8.49111644149943
"FBgn0014963",11.5900853100591,11.8762910099513,11.9785644881547,11.6487935852561,11.6722650454329,11.7194375740032,11.5665160524512
"FBgn0015000",10.1443399113871,10.0793605816023,10.0061833115696,10.142399408311,9.96778487404998,10.0535373421207,10.0959083725376
"FBgn0015014",9.97267931441092,10.1623860030947,9.98632399357244,10.006382705718,10.1933956588795,10.3403342506429,10.1752020515118
"FBgn0015019",12.8831750615003,12.6366108833936,12.9677243395747,13.0325402291246,12.4920752245877,13.0590809991492,13.0771800886513
"FBgn0015024",11.2766033226672,11.6405057429971,11.355575751198,11.2783813758566,11.495448051796,11.2453852567513,11.2775500853706
"FBgn0015025",7.57195351983875,7.9182127093651,7.61489454834647,7.76450246370236,7.87951891265627,7.55535898107347,7.71035223987761
"FBgn0015031",10.5991572854313,10.1207484328672,9.90634830612525,10.3750453433808,10.7234113713699,10.3992989819959,10.314857209422
"FBgn0015036",7.63426006429019,7.71776592030769,7.66841103380467,7.63426892271139,7.69291075070386,7.72537392853702,7.75799386536558
"FBgn0015037",8.20242711938264,8.22106155057579,8.05992709230341,8.15124549109714,8.29270006480128,8.12661214613492,8.08046102125767
"FBgn0015040",7.57195351983875,8.56847023317034,8.33939858874343,8.36019770554434,8.67773560026717,8.63687962935097,8.73233968298731
"FBgn0015075",9.46004853129925,9.13994686523026,9.46615831863631,9.50224574925328,9.31372990881504,9.63274076240311,9.56304124488199
"FBgn0015218",11.4407262674066,11.688259325036,11.3632551489802,11.368348203205,11.4265731279975,11.242254341941,11.3453994509604
"FBgn0015221",7.21470672538693,7.38703736600311,7.64199664272754,7.30849905976887,7.45332535057804,7.40931104583656,7.55298696180982
"FBgn0015222",13.0479802852334,13.2412406275981,13.3631578364833,13.4289164597169,13.1763875174881,13.3527762253286,13.4097002951199
"FBgn0015229",9.15881734418643,9.64824648084786,9.39374640427078,9.35251074717349,9.82815025768856,9.35342319311335,9.33629586089184
"FBgn0015239",9.23514134513928,9.46407552186649,9.47255983412322,9.46971407215342,9.29069675888297,9.50397143562033,9.37139900187855
"FBgn0015240",9.54080219584802,9.48361428253824,9.57418708423613,9.52616041473964,9.21309852307531,9.32668189776378,9.37139900187855
"FBgn0015245",13.204946170411,12.797598832511,13.2632674211701,13.3210609184964,12.9551975788248,13.5761694167369,13.6223908526183
"FBgn0015247",10.9375553857892,10.8281909303143,10.9759878137836,11.0928527756495,10.8157842403074,10.9543509435529,11.0192001115328
"FBgn0015268",12.7010476655561,12.8868136770875,12.9332003829966,13.1092809971423,12.5141048859395,12.7697191022979,12.7990753782717
"FBgn0015269",10.5190176355351,10.4998968129575,10.4427012527413,10.2139795186164,10.616715402431,10.3851396105177,10.3066032688555
"FBgn0015270",9.22020808893087,9.01793590397586,9.04652436088462,9.12994141389277,8.95949641867103,8.93809212580627,8.95484800958913
"FBgn0015271",8.45237225329909,8.42271742802553,8.47890620099002,8.56119243616019,8.48236342092438,8.23959263849566,8.40701431848416
"FBgn0015277",9.81730124725989,9.64519621656713,9.96166942952772,10.0361154085158,9.42616755881016,9.92989206914568,9.85809951496419
"FBgn0015278",10.9836386865341,10.8980549093198,11.0198623130955,10.8509428907041,10.9445373263732,10.9581745052812,10.8947201688034
"FBgn0015279",11.4384633234406,11.3497994594771,11.4101393342424,11.3581371331263,11.3545801323792,11.4430615186994,11.4069915996743
"FBgn0015282",11.1096625604836,11.0287420941573,10.9837631092152,11.0778130412405,10.9472614421877,11.2073571917354,11.2144321998522
"FBgn0015283",10.3448716354143,10.1119800735246,10.2270262551281,10.2790462040702,10.1725287239735,10.3694009071154,10.381849887011
"FBgn0015286",9.56112853078605,9.62572352746208,9.67175907548262,9.63757152638233,9.54970666920748,9.29941918896241,9.38730839219075
"FBgn0015288",12.8439030051071,12.7180330348268,13.1732619218831,13.1177290868092,12.35966034301,12.8979885843262,12.4873360652103
"FBgn0015295",9.95495633338548,9.98320435698903,10.0322391497431,10.0562028228932,10.0616783930803,10.2305171778015,10.2387994490349
"FBgn0015296",10.4807349945477,10.4898009792137,10.5027821062586,10.5611766539051,10.4771105047485,10.6833958706099,10.7584304673702
"FBgn0015298",9.28515892241171,9.27874953740465,9.02907125839056,9.08731268440643,9.31515694914721,9.19792759999064,9.1771669667209
"FBgn0015299",9.98894122157728,10.1757661524802,9.50413759673147,9.79632636826794,10.2002841402744,9.64475533693597,9.6422188939224
"FBgn0015320",10.2150633378372,10.3967899502607,10.4459269772168,10.2929414421248,10.34330664274,10.3650783445782,10.3010740763847
"FBgn0015321",9.62040759234004,9.48132964318097,9.594833807925,9.51823389409329,9.53514916122018,9.68485790810496,9.72759059809018
"FBgn0015324",12.2489917453689,12.1849478616473,11.9885240495639,11.9363451569777,12.1737559187684,11.8551791997853,11.9201266098995
"FBgn0015331",9.983957300027,10.0367362812915,9.96618393628486,9.95670353519606,9.95151632827087,9.97988926796079,10.052075413677
"FBgn0015338",9.94857285877537,9.83451290874185,9.60939876677947,9.843422617788,9.85855484477513,9.77496476877492,9.70462191120348
"FBgn0015359",9.76586107607062,9.62158960408777,9.66620223539021,9.76552146864983,9.52413149288986,9.71477575809048,9.69829253724136
"FBgn0015360",10.1631775072126,10.0935378224181,10.1695700637319,10.026890377832,9.85369467164756,9.92989206914568,9.84290453277177
"FBgn0015371",9.19641277925311,9.3989333389889,9.44352061294906,9.13343522452975,8.65714067817621,8.6067485019407,8.50125705617945
"FBgn0015372",9.05165441031692,8.99704740530089,9.10592709683935,9.03585664630243,8.98326176881328,9.13396469757062,9.11446828037795
"FBgn0015374",9.63324952751397,9.91164408358106,9.56524517068402,9.65931631747123,9.93137675208608,9.69181834745256,9.63781204402769
"FBgn0015376",9.16775537902099,9.08788849332962,8.92416930105195,8.95487366513138,8.85012073343509,8.7510268768642,8.64919326133071
"FBgn0015379",9.557761090455,9.50063185088917,9.72882569086685,9.80284130971364,9.67769030620572,9.99118202813696,9.85431597430311
"FBgn0015391",11.5445262572025,11.6072499909892,11.5535052970074,11.4801770350806,11.7168013816394,11.5633107846736,11.4740385787158
"FBgn0015393",10.5343888359263,10.1156401034475,10.0704513651745,10.426344605293,10.0490015847237,10.2462830436395,10.2080936020944
"FBgn0015396",10.5301355570717,10.4699643089532,10.3681335397007,10.3368187491618,10.8636862172866,10.5927540388087,10.3831582839222
"FBgn0015399",11.5169118122173,12.4696664216729,12.4736823642811,12.3033707582539,12.5226410163919,12.4715353048836,12.5458498374028
"FBgn0015402",9.57950712204528,9.76982987989945,9.82409986285631,9.67600080336544,9.64985965085486,9.77278051508386,9.79631929173895
"FBgn0015477",12.0497390129959,11.9742332094205,12.0777867410619,11.8510600988043,11.8385571581683,11.7998549178163,11.6425615132994
"FBgn0015509",11.3526128156302,11.6720219138045,11.4411060005472,11.435788477984,11.6940303672702,11.6742916722949,11.6912920069126
"FBgn0015513",12.0512200696521,11.8065661772388,11.8696112832513,11.780749308007,11.9035092075733,11.9650662898729,11.8268765096259
"FBgn0015520",8.32100923883798,8.52320360392404,8.32457675020257,8.41493030893813,8.75708569042524,8.64183571065308,8.54105193175407
"FBgn0015521",13.7775655482771,13.9650375931454,13.9129177003458,14.2956082245834,13.5957122284887,13.9208790285426,13.9608282986418
"FBgn0015522",8.09164837981252,8.31375296635384,8.44541541868953,8.23630605080527,7.92169954883339,7.75632869031276,7.71035223987761
"FBgn0015527",11.0539587053511,11.073671414989,11.2555004903401,11.1906615446881,10.8177709994383,11.1525381302753,11.1545470243171
"FBgn0015541",10.7055346744605,10.703789135906,10.6058298783214,10.7006947821853,11.1746085810761,11.1649937313827,11.1930106169383
"FBgn0015542",11.066329552266,11.3642699364853,11.5786384890199,11.2604767190244,11.4036339057723,11.6071535441068,11.5526694595443
"FBgn0015544",8.96414508861995,9.11935798263704,8.96617901309801,8.91046343652734,9.04353967555398,9.00778772460131,9.13988919064301
"FBgn0015546",9.66328958183864,9.6017865699534,9.67729417851436,9.60555978902881,9.68209284729702,9.72611642083413,9.61107843666677
"FBgn0015553",8.45237225329909,8.68143330199618,8.39702534491594,8.36019770554434,8.57387228946431,8.29891916037428,8.23893788493254
"FBgn0015562",9.48866528224532,9.4652324066398,9.30664722111061,9.34952606396455,9.63403189369528,9.61818715236678,9.72759059809018
"FBgn0015565",8.48230295069434,9.13848633929616,9.1787345566616,9.23110775874935,9.07441401827961,9.09907535578298,9.10158051871939
"FBgn0015567",10.9867416891902,11.1826498670639,10.9903943533809,10.8777651028202,11.2777163487035,11.0353023918677,10.8818430839152
"FBgn0015568",8.13619488217458,8.14285524362013,7.96387260430324,8.26341703229652,8.7741003803252,8.82639001670213,8.82655835175256
"FBgn0015569",9.06611267271692,9.09091664825372,9.05516867461229,8.92678007832288,9.39687584225119,9.20449224746156,9.17409846224761
"FBgn0015571",7.9241640475206,8.07583821091127,8.11406966512061,8.30950102323858,8.15410278274399,8.00210426635154,7.99273688931077
"FBgn0015575",9.29738801102096,9.76796443613885,9.68829986164246,9.65931631747123,9.97584998488068,9.98366347586781,9.87500191017072
"FBgn0015576",8.73711716563917,8.40266270330468,8.45891542280404,8.42678370205055,8.0693981530092,7.9518452892285,7.91431007062327
"FBgn0015577",9.29128685712082,9.2207534648202,9.15889090386843,9.00556639180147,9.14226434899394,8.93411416255585,8.76999536757103
"FBgn0015582",8.57165107538295,8.51396002469115,8.53076506195841,8.62863667731747,8.72459153428891,8.70464252263033,8.68043086247425
"FBgn0015589",12.5214715248389,12.6199137993144,12.6843755136545,12.3752455316526,12.5022845923348,12.5368190975734,12.4066067665284
"FBgn0015600",9.96384539305159,10.5929445887523,10.5796532524759,10.4906684396816,10.141043498171,10.153995411085,10.0119487131751
"FBgn0015602",9.46905397890477,9.34706800311321,9.20990611616712,9.36733945818944,9.32368872885711,9.20776298247736,9.23421688007372
"FBgn0015610",11.4128724163693,11.3367442001256,11.2691920848512,11.3676212374116,11.0978515720428,11.2562901428071,11.2817544543251
"FBgn0015614",10.1719570325608,10.3094980681616,10.0279294474064,10.0416219142826,10.1964613056748,10.0535373421207,10.0153360799688
"FBgn0015615",10.8136912746392,10.9549423368197,10.9203507803224,10.7651259728919,10.7481097771423,10.7131361024773,10.7644584759839
"FBgn0015617",9.06611267271692,8.96427746727016,8.90987416370869,9.0132017371299,9.16310154166271,9.29021208873022,9.32531530766634
"FBgn0015618",7.91834355073075,7.99439121107259,7.84821893208998,8.06774010109425,7.90501242447341,8.01027655797227,8.00029891431299
"FBgn0015621",9.46185424164747,9.28665355359606,9.52889950979115,9.5075953272078,9.31800666587496,9.623055028536,9.65971022263045
"FBgn0015622",12.9383089592656,12.9621601638085,12.9505656506577,12.9996319907231,12.7204469494662,12.8512782011297,12.8913038453758
"FBgn0015623",12.2308098391672,12.2120776797886,12.3370420825468,12.2972798771102,12.0818398753688,12.3313710231622,12.421596123985
"FBgn0015624",12.4752261195383,12.849908325921,13.2741615352053,12.8251713023475,12.5241600228341,12.7984862206801,12.5678039049595
"FBgn0015625",8.71868155373083,8.64413522484508,8.69210751547899,8.60824809613927,8.79298881243261,8.86465193778454,8.81862130876147
"FBgn0015657",11.0046082664463,11.3323660100812,11.3968988759847,11.3218171530348,11.1059985244638,10.9818441546004,10.9748564118517
"FBgn0015663",8.42946279387471,8.33257054070369,8.30958020628529,8.22943566805627,8.25867971530337,8.02645444986821,8.22647957796418
"FBgn0015664",10.9484197798156,10.6644651642484,10.6442207655394,10.6344474737508,10.5192764030276,10.6025693704917,10.6245154858463
"FBgn0015714",10.1297651642332,10.6101268587106,10.3884008429498,10.4960118302088,10.3713569887624,10.0281910509764,10.0830606238429
"FBgn0015737",12.2874490354004,12.1197071722959,12.2137052709818,12.1508478093516,12.160531926933,12.5065034337468,12.5406008709956
"FBgn0015754",10.9077392436405,10.7434805842879,10.7574883739816,10.8457268901237,10.973331872974,10.8522201595062,10.7513656702957
"FBgn0015756",14.8463065909393,14.4951179585468,14.6483707775179,15.0750391166459,14.4160859471688,14.8169293643584,14.9027783508447
"FBgn0015765",8.71868155373083,8.82472293544845,8.54969513973573,8.63871478019306,8.84812123317502,8.57070694617627,8.73233968298731
"FBgn0015772",9.82010510282538,9.94086652534001,9.84633889639927,9.81578217777981,9.7991056958674,9.74852905862382,9.69405718225163
"FBgn0015774",7.90070395088321,8.03919551433482,8.12286336376334,7.89004437813862,8.20094079047757,8.24632436372933,8.16882144008614
"FBgn0015776",12.0767498366248,12.2350279808993,11.9907279719633,12.0108283089388,12.1329180682223,11.857225894287,11.8520564329843
"FBgn0015777",10.1161782232425,9.92841602127073,10.0891803632222,9.92126604134277,10.5536905169936,10.4105265668259,10.478031585851
"FBgn0015778",12.9134498258676,13.1737722534247,13.2557297047602,13.0339143216466,13.3314683543792,13.3601887954191,13.3134864962864
"FBgn0015781",8.79680670960308,8.40266270330468,8.49206502211339,8.72143651318288,8.53398708223956,8.73266493091193,8.67158020677345
"FBgn0015789",10.996626545798,10.9319603902409,10.7920773740344,10.7750402320127,11.011138427121,10.8273428731416,10.8425048574532
"FBgn0015790",12.5646219238409,12.4349637394053,12.6904883531721,12.3723513745836,12.1438295289694,12.3302665827037,12.4001807551632
"FBgn0015791",10.4414019489946,10.7225760248983,10.5499967686313,10.5132415952177,10.463198725804,10.3665206489412,10.6011167578618
"FBgn0015793",8.29132096184233,8.59053350790106,8.24775088906872,8.43852947165407,8.3138821854215,8.09666788014851,8.22020353817149
"FBgn0015794",9.59272461542641,9.52522463768437,9.46936271930011,9.89308021470245,9.50183420456664,9.54821371828135,9.67913285254611
"FBgn0015795",11.2546430415719,11.5139776229367,11.163671345634,11.2549829795089,11.0330980016625,10.7544242974354,10.7714593317377
"FBgn0015796",10.1104786129886,10.4648187721058,9.97964222984751,9.8560005982859,10.2919609660608,9.93380096254346,9.84671853830928
"FBgn0015797",11.0515902444713,11.0383788771822,10.9490059125585,10.9992224470808,10.8704008659664,10.8439754851662,10.9183329792856
"FBgn0015799",10.0221343257355,9.98079570106594,10.0300859269484,9.86224808682077,9.91281742449964,10.0245330907109,9.94600967277531
"FBgn0015801",9.97142067522921,10.1141772172842,10.1117425175078,10.0795834457844,9.65546975796085,9.75075095480764,9.75222991317905
"FBgn0015803",11.011327604842,11.0233171612292,11.1310453163803,10.9582558763391,10.9077138210281,10.8937474447866,10.9574303323947
"FBgn0015805",11.1698551486462,10.7477192904759,10.7716808634014,10.8602842531635,10.9508855873132,11.1424954436106,11.074391049024
"FBgn0015806",12.3046865178591,12.6219635312506,12.4669712116671,12.3282271827963,12.3536922252595,12.1483764449792,12.1374025422894
"FBgn0015808",9.39344673434244,9.53736187388201,9.70735630395847,9.91126365592886,9.55452595785544,9.8137171058203,9.90639062026443
"FBgn0015816",9.98020788354403,9.96056358152034,10.0704513651745,10.1008307171549,9.99007617422234,10.142239623764,10.2080936020944
"FBgn0015818",10.1476822964494,10.1869372708515,10.2604232897403,10.1113369052311,10.1201994946122,10.3879827041985,10.3162282501859
"FBgn0015828",10.5069473024599,10.2953848971935,10.4903410624432,10.5013353812537,10.1047725663813,10.4893976134589,10.4755814603851
"FBgn0015829",8.31681034446345,8.37456758512811,8.26349483413918,8.51790657502136,8.49285244820856,8.29891916037428,8.50629801774382
"FBgn0015834",12.4269922590054,12.2821312323037,12.3657651782725,12.5888337814141,12.0331598884687,12.3335773696032,12.4492491131793
"FBgn0015838",10.7398024984129,10.9244946364631,10.808438949281,10.7167898021338,10.9072475064314,10.6891631863914,10.6680560384891
"FBgn0015844",9.72900853254773,9.20969181729554,9.60067783007225,9.60555978902881,9.53758587734725,9.7551843287607,9.75832340725106
"FBgn0015903",9.99638456760856,9.82647490853802,9.72081274939594,9.58043201706962,9.46515082558303,9.35636314829901,9.40564398387522
"FBgn0015905",9.68193872744865,9.75483717478757,9.73679357739475,9.72261491432862,9.78996969343813,9.70792752569459,9.60657324044268
"FBgn0015907",11.2255319853983,11.0796569093273,11.316552153557,11.2612598303233,10.9905999559684,11.1724156741605,11.2070814046345
"FBgn0015924",10.9730381150165,10.9978584316722,10.815928064181,10.831020566882,10.9822131977902,10.6857055774935,10.62672416799
"FBgn0015925",9.67419809726585,9.65331567895277,9.57418708423613,9.56000263645623,9.80314734196054,9.68950200153156,9.67483969395601
"FBgn0015926",8.58881495377346,8.37714721726442,8.49206502211339,8.43852947165407,8.6478842718724,8.88131740344608,8.64467038395828
"FBgn0015929",10.8772916141211,10.9022842928359,10.8381640384111,10.8838844064763,10.8281566574406,11.0972821893921,11.0425230551612
"FBgn0015949",11.8460316454966,11.8685404039056,11.7927453094376,11.6385879806073,11.7358122232947,11.5200314541678,11.5339978487135
"FBgn0016031",10.5360866220632,10.344806848176,10.3647275947872,10.288324673452,10.515605358769,10.3520318135985,10.3447208591943
"FBgn0016032",9.18325973649569,8.60576164269244,9.02907125839056,9.08007829367117,9.36558405250109,9.44457151103356,9.36872978509123
"FBgn0016034",9.26868497011905,9.34580939705994,9.23661952226344,9.02457582692371,9.21769481931195,9.16463078241189,9.14617217117163
"FBgn0016038",8.63572276799954,8.73746057687808,8.59888478431349,8.56650440063651,8.71579202099921,8.42744812081517,8.60792249159738
"FBgn0016041",10.2054771427578,10.2634415613685,10.1754207510761,10.2790462040702,10.4186692542815,10.4814368917499,10.453339812938
"FBgn0016054",8.90882638215851,8.88578842984388,8.89542766953632,8.86455895563772,8.87780913217922,8.76463575065608,8.79857268889868
"FBgn0016059",11.9198861002872,11.8058899408156,11.7241884047725,11.6457994331851,11.9337768927994,11.7317621000841,11.7049175888512
"FBgn0016070",9.91228654788971,9.86272970689104,9.86097385979891,9.7134140295023,9.72324804552244,9.66848251758121,9.63339141362471
"FBgn0016075",14.7449239050611,14.7838347939261,15.0715147676563,14.9180308661578,15.1214035736192,15.6802549595883,15.4005715227806
"FBgn0016076",9.03213767139055,9.38185732683508,9.5622518930324,9.40804389540924,9.44839071217491,9.41952893687004,9.48408373406795
"FBgn0016078",9.26661197861396,8.86454786655609,9.02907125839056,9.16107299960471,9.0862365401498,9.03766299678932,9.10803941329204
"FBgn0016080",7.43422136045992,7.82043238239552,7.75601127484935,7.71215135225518,7.9175503158037,8.13398481186651,8.00781295924378
"FBgn0016081",12.4233374309131,12.2264643691491,12.5901574049238,12.3282271827963,12.0522399968377,12.3202883671385,12.2097438385462
"FBgn0016119",11.0021570668221,11.2894502353904,10.794606698202,11.1624298563094,11.1881001076199,11.1408148276098,11.138405343894
"FBgn0016120",11.1736709920202,11.3876670659033,11.2060531244625,11.2837867139077,11.0390679341338,11.2648006914802,11.3299191797724
"FBgn0016122",8.98209873293093,8.83752173282046,8.88571090437478,8.84747481714903,8.81367085224779,8.91000004722092,8.85009443612597
"FBgn0016123",7.76890109005987,8.13974602825026,8.19103237922008,8.3223656253349,8.35230782104204,8.37393472318633,8.37957003115907
"FBgn0016126",9.19422923514284,8.94759390195591,8.76333831014014,8.56119243616019,9.39013245704678,8.55495426700329,8.49619658585624
"FBgn0016131",9.24571073463494,9.05102276206845,8.90026019341731,9.12292723096121,9.09629019374694,9.0741180754274,9.06550651606201
"FBgn0016641",9.72452114256163,9.77633968196524,9.77597482022359,9.49956331775897,9.57719535376152,9.63996175291109,9.62673443640711
"FBgn0016672",9.11092285134253,8.69363799306408,8.98897268359926,9.14386408682515,9.07271679009668,9.30247478166451,9.35260675944792
"FBgn0016685",11.4649421572367,11.5623032817887,11.4411060005472,11.4734364328315,11.5988792072558,11.496581373907,11.535758628772
"FBgn0016687",11.3007278499446,10.9332009223542,10.8934739384124,11.1914835628321,10.9875157848253,11.2145644016239,11.2210159716159
"FBgn0016691",11.184517983391,10.9763599236652,11.0466194435265,11.2223773992012,11.1742212443901,11.3051153345007,11.3285651708815
"FBgn0016693",12.5945848111173,12.6674527749082,12.8678767051644,12.8459208497651,12.1436318740484,12.6458841977485,12.630357514569
"FBgn0016694",10.3005658626221,11.038763008894,10.5796532524759,10.3808368304642,10.4433637171994,9.90022802210057,9.95838794216391
"FBgn0016696",9.98894122157728,10.4440498918891,10.4394682512913,10.2852385310682,10.4199796275474,10.2849537486033,10.3607513221615
"FBgn0016697",10.2885156259115,9.76703079345194,10.1299408580432,10.2460892909941,10.2905279790959,10.4787734642739,10.4218645955326
"FBgn0016698",9.17220289573794,9.20412782349059,9.04652436088462,9.19486341369734,9.25094504073902,9.27784072190854,9.32255664352441
"FBgn0016700",12.0906440767252,11.9538276321146,11.9414458381478,11.9620843214006,12.1661864101762,11.9815772296488,12.0093990468437
"FBgn0016701",9.701868478652,9.83629297092147,9.66062348353669,9.8114816475374,9.7264467771617,9.65666868060189,9.62004595308957
"FBgn0016715",8.33352340266451,8.55729871238332,8.53710543297471,8.59274821175438,7.42713145496031,7.57971515030058,7.53004191326737
"FBgn0016726",12.9235096281402,13.3788735255815,12.8633746984805,13.3124059576157,13.0125925099761,12.7837710600105,13.0474742960122
"FBgn0016754",9.97016092285499,10.2273922211967,10.3354452233853,10.1148218549949,9.86918908351325,9.95511009623925,9.93352283619763
"FBgn0016756",9.56112853078605,9.66641119161518,9.35955426951041,9.45316162820348,9.64309801126179,9.48534215494455,9.5466584149361
"FBgn0016762",8.60912183646841,8.61008057316817,8.505092575019,8.70720539962952,8.62445759733083,8.59142223150816,8.80662782296317
"FBgn0016792",10.3429313367614,10.3272613221625,10.1793079421146,10.0194671338077,10.102321423105,9.92007260665184,9.84290453277177
"FBgn0016794",11.3636282156898,11.3267172763695,11.562425987024,11.4788314357605,11.2852672997292,11.5538750197083,11.5339978487135
"FBgn0016797",7.45255755323627,7.6092247970915,7.58705844230315,7.65711479209535,7.7230084051164,7.75632869031276,7.6294070978733
"FBgn0016917",12.6462531299268,12.5013283523847,12.4410189981997,12.3143453282856,12.3899693278076,12.3361471809924,12.2130473862315
